PRODUCT_SERIES	PRODUCT_CATEGORY	INSURANCE_PLAN	NAME	ACTIVATION_DATE	warrenty_years	INSURANCE_YEARS	SOLD_DATE	PRODUICT_SOLD	PRODUCT_PRICE	INSURANCE_PRICE	ACTIVATED	REPAIRS	Repair_cost
2783	0	1	Sample Product	2000-1-1	19	25	2000-1-1	1387	2525.0	3030.0	1	2	5050.0	
2783	3	3	Sample Product	2000-1-1	10	16	2000-1-1	1234	3222.0	3866.3999999999996	0	2	6444.0	
2783	4	1	Sample Product	2000-1-1	4	10	2000-1-1	1823	662.0	794.4	1	9	1324.0	
2783	0	1	Sample Product	2000-1-1	18	24	2000-1-1	621	705.0	846.0	1	4	1410.0	
 
2784	4	1	Sample Product	2000-1-1	17	23	2000-1-1	1654	799.0	958.8	1	8	1598.0	
 
2784	2	3	Sample Product	2000-1-1	14	20	2000-1-1	1509	3620.0	4344.0	0	5	7240.0	
 
2785	1	0	Sample Product	2000-1-1	17	23	2000-1-1	719	2764.0	3316.7999999999997	1	4	5528.0	
2785	2	3	Sample Product	2000-1-1	8	14	2000-1-1	1574	2814.0	3376.7999999999997	0	5	5628.0	
2785	0	2	Sample Product	2000-1-1	14	20	2000-1-1	1332	3408.0	4089.6	1	9	6816.0	
2786	1	1	Sample Product	2000-1-1	6	12	2000-1-1	1568	2874.0	3448.7999999999997	0	6	5748.0	
2786	0	0	Sample Product	2000-1-1	14	20	2000-1-1	705	1917.0	2300.4	0	1	3834.0	
2786	3	1	Sample Product	2000-1-1	5	11	2000-1-1	1766	4193.0	5031.599999999999	0	9	8386.0	
2786	2	2	Sample Product	2000-1-1	9	15	2000-1-1	11	3335.0	4002.0	1	7	6670.0	
2787	4	2	Sample Product	2000-1-1	7	13	2000-1-1	979	1598.0	1917.6	0	6	3196.0	
2787	2	3	Sample Product	2000-1-1	18	24	2000-1-1	1640	2383.0	2859.6	0	2	4766.0	
2787	4	1	Sample Product	2000-1-1	5	11	2000-1-1	1345	2264.0	2716.7999999999997	1	3	4528.0	
 
 
 
2788	3	0	Sample Product	2000-1-1	14	20	2000-1-1	162	913.0	1095.6	1	5	1826.0	
2788	2	2	Sample Product	2000-1-1	8	14	2000-1-1	571	1389.0	1666.8	1	6	2778.0	
2789	2	2	Sample Product	2000-1-1	3	9	2000-1-1	538	4088.0	4905.599999999999	0	7	8176.0	
2789	1	2	Sample Product	2000-1-1	13	19	2000-1-1	1217	98.0	117.6	0	4	196.0	
2789	4	2	Sample Product	2000-1-1	1	7	2000-1-1	460	2997.0	3596.4	0	4	5994.0	
2789	1	2	Sample Product	2000-1-1	11	17	2000-1-1	222	2373.0	2847.6	1	1	4746.0	
2790	2	0	Sample Product	2000-1-1	13	19	2000-1-1	278	4437.0	5324.4	0	8	8874.0	
2790	3	2	Sample Product	2000-1-1	16	22	2000-1-1	1473	3789.0	4546.8	1	6	7578.0	
2790	0	1	Sample Product	2000-1-1	4	10	2000-1-1	852	739.0	886.8	0	2	1478.0	
 
2791	4	0	Sample Product	2000-1-1	9	15	2000-1-1	1826	3551.0	4261.2	1	2	7102.0	
2791	0	1	Sample Product	2000-1-1	6	12	2000-1-1	1380	543.0	651.6	0	3	1086.0	
2791	1	2	Sample Product	2000-1-1	3	9	2000-1-1	357	2497.0	2996.4	1	5	4994.0	
2791	2	0	Sample Product	2000-1-1	8	14	2000-1-1	1181	1108.0	1329.6	0	6	2216.0	
2792	0	1	Sample Product	2000-1-1	6	12	2000-1-1	1401	1577.0	1892.3999999999999	1	6	3154.0	
2792	4	3	Sample Product	2000-1-1	10	16	2000-1-1	1415	3808.0	4569.599999999999	1	8	7616.0	
2792	3	2	Sample Product	2000-1-1	2	8	2000-1-1	313	3445.0	4134.0	1	0	6890.0	
2792	2	3	Sample Product	2000-1-1	5	11	2000-1-1	22	3429.0	4114.8	0	4	6858.0	
2793	3	2	Sample Product	2000-1-1	12	18	2000-1-1	346	965.0	1158.0	0	1	1930.0	
 
2793	3	1	Sample Product	2000-1-1	6	12	2000-1-1	1560	1602.0	1922.3999999999999	0	5	3204.0	
2793	2	3	Sample Product	2000-1-1	13	19	2000-1-1	1928	3087.0	3704.3999999999996	1	4	6174.0	
2794	2	1	Sample Product	2000-1-1	6	12	2000-1-1	1401	3167.0	3800.3999999999996	0	9	6334.0	
 
2794	2	2	Sample Product	2000-1-1	16	22	2000-1-1	1007	1358.0	1629.6	0	2	2716.0	
2794	0	1	Sample Product	2000-1-1	14	20	2000-1-1	697	4135.0	4962.0	1	9	8270.0	
2795	3	1	Sample Product	2000-1-1	11	17	2000-1-1	985	3391.0	4069.2	1	9	6782.0	
2795	3	2	Sample Product	2000-1-1	4	10	2000-1-1	1004	1978.0	2373.6	1	8	3956.0	
2795	2	1	Sample Product	2000-1-1	17	23	2000-1-1	1281	3652.0	4382.4	0	6	7304.0	
2795	1	1	Sample Product	2000-1-1	8	14	2000-1-1	875	1586.0	1903.1999999999998	1	10	3172.0	
 
2796	0	0	Sample Product	2000-1-1	6	12	2000-1-1	1526	4554.0	5464.8	1	8	9108.0	
2796	0	2	Sample Product	2000-1-1	1	7	2000-1-1	104	3371.0	4045.2	0	6	6742.0	
2796	3	2	Sample Product	2000-1-1	10	16	2000-1-1	815	1203.0	1443.6	0	2	2406.0	
2797	0	2	Sample Product	2000-1-1	8	14	2000-1-1	1881	2498.0	2997.6	0	4	4996.0	
2797	1	3	Sample Product	2000-1-1	1	7	2000-1-1	1540	4600.0	5520.0	1	8	9200.0	
 
2797	1	1	Sample Product	2000-1-1	4	10	2000-1-1	300	3845.0	4614.0	1	9	7690.0	
2798	1	1	Sample Product	2000-1-1	2	8	2000-1-1	1647	3045.0	3654.0	1	4	6090.0	
2798	0	0	Sample Product	2000-1-1	17	23	2000-1-1	298	499.0	598.8	0	1	998.0	
2798	4	2	Sample Product	2000-1-1	18	24	2000-1-1	81	3053.0	3663.6	1	8	6106.0	
2798	0	3	Sample Product	2000-1-1	10	16	2000-1-1	291	4207.0	5048.4	0	9	8414.0	
2799	3	0	Sample Product	2000-1-1	14	20	2000-1-1	1489	468.0	561.6	0	9	936.0	
2799	2	1	Sample Product	2000-1-1	11	17	2000-1-1	1148	3365.0	4038.0	1	9	6730.0	
 
2799	3	2	Sample Product	2000-1-1	12	18	2000-1-1	1822	4616.0	5539.2	0	1	9232.0	
2800	2	1	Sample Product	2000-1-1	3	9	2000-1-1	1787	3440.0	4128.0	1	6	6880.0	
2800	4	1	Sample Product	2000-1-1	11	17	2000-1-1	835	1989.0	2386.7999999999997	1	2	3978.0	
2800	1	2	Sample Product	2000-1-1	0	6	2000-1-1	1143	2236.0	2683.2	0	8	4472.0	
2800	2	2	Sample Product	2000-1-1	12	18	2000-1-1	1991	4992.0	5990.4	0	10	9984.0	
 
2801	2	1	Sample Product	2000-1-1	3	9	2000-1-1	785	4222.0	5066.4	1	8	8444.0	
2801	2	1	Sample Product	2000-1-1	11	17	2000-1-1	1624	2792.0	3350.4	0	5	5584.0	
 
2802	1	2	Sample Product	2000-1-1	8	14	2000-1-1	1619	2246.0	2695.2	0	7	4492.0	
2802	3	1	Sample Product	2000-1-1	19	25	2000-1-1	897	4122.0	4946.4	0	1	8244.0	
 
2802	0	2	Sample Product	2000-1-1	5	11	2000-1-1	380	461.0	553.1999999999999	1	9	922.0	
2803	2	2	Sample Product	2000-1-1	7	13	2000-1-1	1752	3994.0	4792.8	0	3	7988.0	
2803	3	3	Sample Product	2000-1-1	4	10	2000-1-1	1857	449.0	538.8	0	5	898.0	
2803	2	2	Sample Product	2000-1-1	15	21	2000-1-1	693	1737.0	2084.4	0	3	3474.0	
2803	1	0	Sample Product	2000-1-1	18	24	2000-1-1	239	978.0	1173.6	0	8	1956.0	
2804	1	1	Sample Product	2000-1-1	5	11	2000-1-1	637	2654.0	3184.7999999999997	1	7	5308.0	
2804	1	1	Sample Product	2000-1-1	9	15	2000-1-1	184	649.0	778.8	0	5	1298.0	
2804	2	1	Sample Product	2000-1-1	19	25	2000-1-1	1914	464.0	556.8	1	7	928.0	
 
2805	0	1	Sample Product	2000-1-1	8	14	2000-1-1	1359	1572.0	1886.3999999999999	0	4	3144.0	
 
 
2805	2	1	Sample Product	2000-1-1	16	22	2000-1-1	485	4567.0	5480.4	1	4	9134.0	
2806	2	2	Sample Product	2000-1-1	13	19	2000-1-1	1654	2111.0	2533.2	0	9	4222.0	
 
 
2806	2	1	Sample Product	2000-1-1	11	17	2000-1-1	293	3220.0	3864.0	1	4	6440.0	
2807	3	3	Sample Product	2000-1-1	19	25	2000-1-1	354	4448.0	5337.599999999999	0	2	8896.0	
2807	1	1	Sample Product	2000-1-1	16	22	2000-1-1	281	766.0	919.1999999999999	0	9	1532.0	
2807	2	3	Sample Product	2000-1-1	1	7	2000-1-1	1614	3508.0	4209.599999999999	1	1	7016.0	
2807	3	2	Sample Product	2000-1-1	4	10	2000-1-1	283	394.0	472.79999999999995	0	1	788.0	
 
2808	2	2	Sample Product	2000-1-1	14	20	2000-1-1	1950	2424.0	2908.7999999999997	0	3	4848.0	
2808	0	1	Sample Product	2000-1-1	15	21	2000-1-1	1307	3193.0	3831.6	1	3	6386.0	
2808	1	0	Sample Product	2000-1-1	1	7	2000-1-1	270	1779.0	2134.7999999999997	1	1	3558.0	
2809	3	0	Sample Product	2000-1-1	13	19	2000-1-1	950	922.0	1106.3999999999999	1	8	1844.0	
2809	3	0	Sample Product	2000-1-1	10	16	2000-1-1	1154	4580.0	5496.0	1	8	9160.0	
2809	1	1	Sample Product	2000-1-1	4	10	2000-1-1	338	4690.0	5628.0	0	3	9380.0	
2809	0	2	Sample Product	2000-1-1	9	15	2000-1-1	519	2318.0	2781.6	1	9	4636.0	
2810	1	1	Sample Product	2000-1-1	3	9	2000-1-1	1980	1132.0	1358.3999999999999	0	8	2264.0	
2810	1	3	Sample Product	2000-1-1	10	16	2000-1-1	1238	4627.0	5552.4	0	1	9254.0	
2810	2	2	Sample Product	2000-1-1	1	7	2000-1-1	1700	136.0	163.2	0	2	272.0	
 
2811	2	1	Sample Product	2000-1-1	4	10	2000-1-1	1293	3133.0	3759.6	0	9	6266.0	
 
2811	3	2	Sample Product	2000-1-1	19	25	2000-1-1	1992	198.0	237.6	1	2	396.0	
2811	2	3	Sample Product	2000-1-1	12	18	2000-1-1	1379	4590.0	5508.0	1	0	9180.0	
 
2812	3	2	Sample Product	2000-1-1	9	15	2000-1-1	1250	4035.0	4842.0	1	2	8070.0	
2812	3	3	Sample Product	2000-1-1	12	18	2000-1-1	428	494.0	592.8	0	2	988.0	
2812	2	2	Sample Product	2000-1-1	10	16	2000-1-1	1321	4711.0	5653.2	1	6	9422.0	
2813	0	2	Sample Product	2000-1-1	12	18	2000-1-1	838	4012.0	4814.4	1	2	8024.0	
2813	3	0	Sample Product	2000-1-1	2	8	2000-1-1	1069	4694.0	5632.8	0	10	9388.0	
2813	4	3	Sample Product	2000-1-1	9	15	2000-1-1	1604	1706.0	2047.1999999999998	0	7	3412.0	
2813	2	0	Sample Product	2000-1-1	8	14	2000-1-1	1117	2078.0	2493.6	0	5	4156.0	
2814	4	0	Sample Product	2000-1-1	3	9	2000-1-1	63	2846.0	3415.2	0	5	5692.0	
2814	1	2	Sample Product	2000-1-1	13	19	2000-1-1	1948	3316.0	3979.2	0	7	6632.0	
2814	3	0	Sample Product	2000-1-1	15	21	2000-1-1	1354	4921.0	5905.2	1	1	9842.0	
2814	1	2	Sample Product	2000-1-1	1	7	2000-1-1	1542	4729.0	5674.8	1	3	9458.0	
2815	4	0	Sample Product	2000-1-1	5	11	2000-1-1	348	3293.0	3951.6	0	6	6586.0	
2815	1	2	Sample Product	2000-1-1	7	13	2000-1-1	1480	3961.0	4753.2	1	9	7922.0	
2815	2	3	Sample Product	2000-1-1	15	21	2000-1-1	1815	1673.0	2007.6	1	3	3346.0	
2815	3	1	Sample Product	2000-1-1	1	7	2000-1-1	264	978.0	1173.6	0	6	1956.0	
 
 
2816	0	2	Sample Product	2000-1-1	12	18	2000-1-1	1278	3257.0	3908.3999999999996	0	0	6514.0	
 
2817	3	1	Sample Product	2000-1-1	17	23	2000-1-1	726	2424.0	2908.7999999999997	0	4	4848.0	
2817	1	1	Sample Product	2000-1-1	17	23	2000-1-1	1648	4017.0	4820.4	0	10	8034.0	
 
2817	3	1	Sample Product	2000-1-1	18	24	2000-1-1	869	1152.0	1382.3999999999999	0	8	2304.0	
 
2818	3	1	Sample Product	2000-1-1	12	18	2000-1-1	1485	657.0	788.4	0	4	1314.0	
2818	1	0	Sample Product	2000-1-1	7	13	2000-1-1	1042	3343.0	4011.6	0	0	6686.0	
2818	1	2	Sample Product	2000-1-1	15	21	2000-1-1	850	3325.0	3990.0	0	4	6650.0	
2819	2	2	Sample Product	2000-1-1	15	21	2000-1-1	309	4765.0	5718.0	0	5	9530.0	
2819	4	2	Sample Product	2000-1-1	4	10	2000-1-1	15	100.0	120.0	1	6	200.0	
 
 
2820	1	3	Sample Product	2000-1-1	6	12	2000-1-1	1947	4393.0	5271.599999999999	1	8	8786.0	
2820	3	2	Sample Product	2000-1-1	10	16	2000-1-1	1027	451.0	541.1999999999999	1	5	902.0	
2820	3	2	Sample Product	2000-1-1	15	21	2000-1-1	1509	3987.0	4784.4	1	3	7974.0	
 
2821	1	2	Sample Product	2000-1-1	3	9	2000-1-1	1523	3845.0	4614.0	1	7	7690.0	
2821	1	0	Sample Product	2000-1-1	4	10	2000-1-1	1485	3513.0	4215.599999999999	1	3	7026.0	
2821	1	2	Sample Product	2000-1-1	19	25	2000-1-1	884	1977.0	2372.4	1	7	3954.0	
2821	1	0	Sample Product	2000-1-1	12	18	2000-1-1	568	3586.0	4303.2	0	1	7172.0	
2822	2	2	Sample Product	2000-1-1	12	18	2000-1-1	1048	3199.0	3838.7999999999997	1	5	6398.0	
 
 
2822	2	1	Sample Product	2000-1-1	1	7	2000-1-1	582	1571.0	1885.1999999999998	0	2	3142.0	
2823	0	1	Sample Product	2000-1-1	14	20	2000-1-1	515	4972.0	5966.4	1	1	9944.0	
2823	3	2	Sample Product	2000-1-1	15	21	2000-1-1	1798	3121.0	3745.2	0	3	6242.0	
2823	3	3	Sample Product	2000-1-1	15	21	2000-1-1	138	1200.0	1440.0	0	1	2400.0	
2823	3	1	Sample Product	2000-1-1	18	24	2000-1-1	1987	3817.0	4580.4	0	5	7634.0	
2824	1	2	Sample Product	2000-1-1	2	8	2000-1-1	120	3671.0	4405.2	0	10	7342.0	
2824	2	0	Sample Product	2000-1-1	17	23	2000-1-1	1003	4115.0	4938.0	1	5	8230.0	
2824	2	3	Sample Product	2000-1-1	11	17	2000-1-1	1934	429.0	514.8	0	8	858.0	
2824	3	2	Sample Product	2000-1-1	16	22	2000-1-1	1870	2927.0	3512.4	1	8	5854.0	
2825	4	2	Sample Product	2000-1-1	5	11	2000-1-1	64	3813.0	4575.599999999999	0	6	7626.0	
 
2825	2	0	Sample Product	2000-1-1	2	8	2000-1-1	1224	1856.0	2227.2	0	1	3712.0	
2825	3	3	Sample Product	2000-1-1	14	20	2000-1-1	1061	2499.0	2998.7999999999997	1	1	4998.0	
2826	1	1	Sample Product	2000-1-1	13	19	2000-1-1	1708	4234.0	5080.8	0	3	8468.0	
2826	0	2	Sample Product	2000-1-1	1	7	2000-1-1	1110	1936.0	2323.2	0	0	3872.0	
2826	3	3	Sample Product	2000-1-1	5	11	2000-1-1	1427	3115.0	3738.0	1	0	6230.0	
2826	1	1	Sample Product	2000-1-1	9	15	2000-1-1	826	4451.0	5341.2	1	2	8902.0	
2827	2	0	Sample Product	2000-1-1	15	21	2000-1-1	869	2028.0	2433.6	0	1	4056.0	
2827	3	3	Sample Product	2000-1-1	12	18	2000-1-1	594	1792.0	2150.4	1	10	3584.0	
2827	3	1	Sample Product	2000-1-1	3	9	2000-1-1	1263	3174.0	3808.7999999999997	1	4	6348.0	
 
 
 
2828	0	1	Sample Product	2000-1-1	20	26	2000-1-1	920	2809.0	3370.7999999999997	1	9	5618.0	
2828	2	2	Sample Product	2000-1-1	18	24	2000-1-1	1652	2569.0	3082.7999999999997	1	6	5138.0	
2829	0	2	Sample Product	2000-1-1	15	21	2000-1-1	1554	2830.0	3396.0	1	5	5660.0	
2829	1	1	Sample Product	2000-1-1	6	12	2000-1-1	507	3989.0	4786.8	0	1	7978.0	
 
2829	3	1	Sample Product	2000-1-1	15	21	2000-1-1	153	4999.0	5998.8	0	1	9998.0	
2830	2	0	Sample Product	2000-1-1	9	15	2000-1-1	1095	4080.0	4896.0	0	8	8160.0	
2830	2	3	Sample Product	2000-1-1	6	12	2000-1-1	1719	1036.0	1243.2	1	2	2072.0	
2830	3	2	Sample Product	2000-1-1	7	13	2000-1-1	1903	1397.0	1676.3999999999999	1	8	2794.0	
2830	1	0	Sample Product	2000-1-1	3	9	2000-1-1	1712	2933.0	3519.6	1	3	5866.0	
2831	3	1	Sample Product	2000-1-1	19	25	2000-1-1	1635	619.0	742.8	1	7	1238.0	
 
2831	4	1	Sample Product	2000-1-1	12	18	2000-1-1	1336	83.0	99.6	1	1	166.0	
2831	4	1	Sample Product	2000-1-1	5	11	2000-1-1	302	3579.0	4294.8	0	1	7158.0	
2832	2	2	Sample Product	2000-1-1	12	18	2000-1-1	641	1433.0	1719.6	0	4	2866.0	
2832	4	1	Sample Product	2000-1-1	20	26	2000-1-1	1224	2442.0	2930.4	0	6	4884.0	
2832	2	1	Sample Product	2000-1-1	16	22	2000-1-1	1077	778.0	933.5999999999999	0	3	1556.0	
2832	4	1	Sample Product	2000-1-1	5	11	2000-1-1	217	4939.0	5926.8	1	4	9878.0	
2833	1	3	Sample Product	2000-1-1	5	11	2000-1-1	93	509.0	610.8	1	1	1018.0	
2833	0	1	Sample Product	2000-1-1	17	23	2000-1-1	1869	68.0	81.6	1	0	136.0	
2833	2	3	Sample Product	2000-1-1	18	24	2000-1-1	905	1208.0	1449.6	1	3	2416.0	
2833	1	1	Sample Product	2000-1-1	19	25	2000-1-1	8	926.0	1111.2	0	0	1852.0	
2834	2	0	Sample Product	2000-1-1	19	25	2000-1-1	1342	3987.0	4784.4	1	5	7974.0	
 
2834	0	1	Sample Product	2000-1-1	11	17	2000-1-1	990	2491.0	2989.2	0	5	4982.0	
2834	1	0	Sample Product	2000-1-1	13	19	2000-1-1	522	4824.0	5788.8	0	10	9648.0	
2835	1	0	Sample Product	2000-1-1	12	18	2000-1-1	1469	1662.0	1994.3999999999999	1	1	3324.0	
2835	2	3	Sample Product	2000-1-1	13	19	2000-1-1	442	538.0	645.6	0	7	1076.0	
2835	4	1	Sample Product	2000-1-1	5	11	2000-1-1	499	3764.0	4516.8	0	5	7528.0	
2835	1	0	Sample Product	2000-1-1	19	25	2000-1-1	1966	4981.0	5977.2	0	2	9962.0	
 
2836	0	2	Sample Product	2000-1-1	7	13	2000-1-1	1032	6.0	7.199999999999999	0	0	12.0	
 
 
2837	0	2	Sample Product	2000-1-1	7	13	2000-1-1	710	3188.0	3825.6	1	4	6376.0	
2837	4	2	Sample Product	2000-1-1	14	20	2000-1-1	1898	2722.0	3266.4	0	3	5444.0	
2837	1	3	Sample Product	2000-1-1	15	21	2000-1-1	1620	522.0	626.4	0	9	1044.0	
2837	2	1	Sample Product	2000-1-1	4	10	2000-1-1	886	1299.0	1558.8	1	6	2598.0	
2838	3	1	Sample Product	2000-1-1	15	21	2000-1-1	1269	2826.0	3391.2	0	6	5652.0	
2838	2	2	Sample Product	2000-1-1	19	25	2000-1-1	1238	1924.0	2308.7999999999997	1	2	3848.0	
2838	3	2	Sample Product	2000-1-1	11	17	2000-1-1	1592	704.0	844.8	1	1	1408.0	
 
2839	1	1	Sample Product	2000-1-1	11	17	2000-1-1	1000	3708.0	4449.599999999999	0	4	7416.0	
 
2839	2	1	Sample Product	2000-1-1	12	18	2000-1-1	1971	2255.0	2706.0	0	10	4510.0	
2839	1	2	Sample Product	2000-1-1	11	17	2000-1-1	1295	1980.0	2376.0	0	10	3960.0	
2840	1	0	Sample Product	2000-1-1	6	12	2000-1-1	1597	286.0	343.2	0	8	572.0	
2840	4	2	Sample Product	2000-1-1	9	15	2000-1-1	117	1013.0	1215.6	0	3	2026.0	
2840	0	1	Sample Product	2000-1-1	14	20	2000-1-1	1111	1180.0	1416.0	1	0	2360.0	
2840	2	2	Sample Product	2000-1-1	13	19	2000-1-1	336	2028.0	2433.6	0	1	4056.0	
2841	2	2	Sample Product	2000-1-1	1	7	2000-1-1	875	1763.0	2115.6	1	9	3526.0	
 
2841	0	1	Sample Product	2000-1-1	1	7	2000-1-1	1082	497.0	596.4	1	6	994.0	
 
2842	2	3	Sample Product	2000-1-1	16	22	2000-1-1	1670	4561.0	5473.2	0	1	9122.0	
2842	2	2	Sample Product	2000-1-1	9	15	2000-1-1	1177	4658.0	5589.599999999999	0	4	9316.0	
2842	1	1	Sample Product	2000-1-1	9	15	2000-1-1	1022	3258.0	3909.6	0	8	6516.0	
2842	4	2	Sample Product	2000-1-1	3	9	2000-1-1	1609	4453.0	5343.599999999999	0	7	8906.0	
2843	0	2	Sample Product	2000-1-1	11	17	2000-1-1	186	4130.0	4956.0	0	5	8260.0	
2843	3	1	Sample Product	2000-1-1	6	12	2000-1-1	264	4648.0	5577.599999999999	1	4	9296.0	
2843	0	2	Sample Product	2000-1-1	8	14	2000-1-1	1318	1824.0	2188.7999999999997	1	3	3648.0	
2843	3	0	Sample Product	2000-1-1	1	7	2000-1-1	497	3850.0	4620.0	0	5	7700.0	
2844	3	0	Sample Product	2000-1-1	1	7	2000-1-1	1706	2623.0	3147.6	1	9	5246.0	
2844	4	3	Sample Product	2000-1-1	7	13	2000-1-1	1349	3877.0	4652.4	1	9	7754.0	
2844	3	0	Sample Product	2000-1-1	0	6	2000-1-1	1680	3744.0	4492.8	1	9	7488.0	
2844	4	1	Sample Product	2000-1-1	8	14	2000-1-1	935	4438.0	5325.599999999999	1	10	8876.0	
2845	4	1	Sample Product	2000-1-1	12	18	2000-1-1	535	2643.0	3171.6	0	3	5286.0	
2845	2	3	Sample Product	2000-1-1	1	7	2000-1-1	862	4563.0	5475.599999999999	1	6	9126.0	
2845	1	3	Sample Product	2000-1-1	11	17	2000-1-1	1403	1449.0	1738.8	0	6	2898.0	
2845	1	2	Sample Product	2000-1-1	8	14	2000-1-1	377	2526.0	3031.2	1	4	5052.0	
2846	0	2	Sample Product	2000-1-1	12	18	2000-1-1	1188	3758.0	4509.599999999999	1	2	7516.0	
2846	2	1	Sample Product	2000-1-1	7	13	2000-1-1	108	3220.0	3864.0	1	6	6440.0	
2846	3	1	Sample Product	2000-1-1	18	24	2000-1-1	288	1855.0	2226.0	1	3	3710.0	
2846	3	3	Sample Product	2000-1-1	18	24	2000-1-1	157	4168.0	5001.599999999999	0	3	8336.0	
2847	1	3	Sample Product	2000-1-1	19	25	2000-1-1	893	305.0	366.0	1	8	610.0	
2847	0	0	Sample Product	2000-1-1	3	9	2000-1-1	77	3304.0	3964.7999999999997	0	6	6608.0	
2847	2	2	Sample Product	2000-1-1	11	17	2000-1-1	1568	4123.0	4947.599999999999	0	6	8246.0	
2847	3	3	Sample Product	2000-1-1	10	16	2000-1-1	340	2571.0	3085.2	1	3	5142.0	
2848	1	0	Sample Product	2000-1-1	20	26	2000-1-1	1099	4257.0	5108.4	1	2	8514.0	
 
2848	1	2	Sample Product	2000-1-1	1	7	2000-1-1	634	307.0	368.4	1	4	614.0	
2848	0	3	Sample Product	2000-1-1	18	24	2000-1-1	1723	1747.0	2096.4	1	9	3494.0	
2849	1	3	Sample Product	2000-1-1	12	18	2000-1-1	1106	1147.0	1376.3999999999999	0	5	2294.0	
2849	0	1	Sample Product	2000-1-1	0	6	2000-1-1	1010	2266.0	2719.2	0	3	4532.0	
2849	3	2	Sample Product	2000-1-1	5	11	2000-1-1	1806	4882.0	5858.4	0	4	9764.0	
 
2850	1	3	Sample Product	2000-1-1	15	21	2000-1-1	857	1059.0	1270.8	0	0	2118.0	
2850	2	2	Sample Product	2000-1-1	12	18	2000-1-1	471	4737.0	5684.4	1	7	9474.0	
 
2850	1	2	Sample Product	2000-1-1	14	20	2000-1-1	1768	3969.0	4762.8	0	3	7938.0	
2851	1	2	Sample Product	2000-1-1	7	13	2000-1-1	724	2578.0	3093.6	0	0	5156.0	
2851	3	1	Sample Product	2000-1-1	7	13	2000-1-1	888	559.0	670.8	1	7	1118.0	
2851	1	3	Sample Product	2000-1-1	16	22	2000-1-1	91	4456.0	5347.2	1	4	8912.0	
2851	2	2	Sample Product	2000-1-1	4	10	2000-1-1	1049	4681.0	5617.2	0	2	9362.0	
2852	3	2	Sample Product	2000-1-1	7	13	2000-1-1	1352	1051.0	1261.2	1	4	2102.0	
2852	2	1	Sample Product	2000-1-1	14	20	2000-1-1	1176	3302.0	3962.3999999999996	1	9	6604.0	
2852	4	3	Sample Product	2000-1-1	1	7	2000-1-1	581	4391.0	5269.2	0	1	8782.0	
2852	2	1	Sample Product	2000-1-1	6	12	2000-1-1	1822	173.0	207.6	1	5	346.0	
2853	3	1	Sample Product	2000-1-1	12	18	2000-1-1	1799	2292.0	2750.4	1	4	4584.0	
2853	3	0	Sample Product	2000-1-1	16	22	2000-1-1	34	3832.0	4598.4	0	8	7664.0	
2853	3	1	Sample Product	2000-1-1	5	11	2000-1-1	745	1744.0	2092.7999999999997	1	2	3488.0	
 
 
 
2854	3	2	Sample Product	2000-1-1	12	18	2000-1-1	956	4306.0	5167.2	0	6	8612.0	
2854	1	1	Sample Product	2000-1-1	14	20	2000-1-1	1654	3375.0	4050.0	0	1	6750.0	
2855	2	1	Sample Product	2000-1-1	19	25	2000-1-1	1880	954.0	1144.8	1	8	1908.0	
2855	4	2	Sample Product	2000-1-1	11	17	2000-1-1	674	3655.0	4386.0	1	6	7310.0	
2855	2	1	Sample Product	2000-1-1	19	25	2000-1-1	310	1810.0	2172.0	0	8	3620.0	
2855	1	2	Sample Product	2000-1-1	4	10	2000-1-1	1951	1134.0	1360.8	1	5	2268.0	
2856	3	1	Sample Product	2000-1-1	10	16	2000-1-1	1512	4977.0	5972.4	1	9	9954.0	
 
2856	1	2	Sample Product	2000-1-1	19	25	2000-1-1	1691	3329.0	3994.7999999999997	0	7	6658.0	
2856	1	2	Sample Product	2000-1-1	16	22	2000-1-1	1627	1391.0	1669.2	0	4	2782.0	
2857	4	3	Sample Product	2000-1-1	19	25	2000-1-1	380	4240.0	5088.0	0	7	8480.0	
2857	1	3	Sample Product	2000-1-1	10	16	2000-1-1	1364	1835.0	2202.0	0	3	3670.0	
 
2857	2	0	Sample Product	2000-1-1	8	14	2000-1-1	1129	549.0	658.8	1	6	1098.0	
2858	3	2	Sample Product	2000-1-1	15	21	2000-1-1	1754	917.0	1100.3999999999999	0	9	1834.0	
 
2858	2	1	Sample Product	2000-1-1	2	8	2000-1-1	221	1673.0	2007.6	1	9	3346.0	
2858	2	2	Sample Product	2000-1-1	3	9	2000-1-1	945	2311.0	2773.2	0	7	4622.0	
2859	3	1	Sample Product	2000-1-1	16	22	2000-1-1	738	4494.0	5392.8	0	0	8988.0	
2859	2	2	Sample Product	2000-1-1	20	26	2000-1-1	1963	849.0	1018.8	1	2	1698.0	
 
2859	0	1	Sample Product	2000-1-1	19	25	2000-1-1	1806	1492.0	1790.3999999999999	1	9	2984.0	
 
2860	1	1	Sample Product	2000-1-1	2	8	2000-1-1	1004	1352.0	1622.3999999999999	1	8	2704.0	
2860	2	1	Sample Product	2000-1-1	18	24	2000-1-1	103	1706.0	2047.1999999999998	0	2	3412.0	
2860	2	0	Sample Product	2000-1-1	20	26	2000-1-1	1869	4806.0	5767.2	1	7	9612.0	
2861	3	1	Sample Product	2000-1-1	9	15	2000-1-1	519	1888.0	2265.6	1	7	3776.0	
