PRODUCT_UID	PRODUCT_SERIES	PRODUCT_CATEGORY	INSURANCE_PLAN	NAME	ACTIVATION_DATE	ITERATION	INSURANCE_YEARS	INSURANCE_DETAILS	PRODUICT_SOLD	PRICE	ACTIVATED	REPAIRS
10172	2543	3	3	Sample Product	1901-02-01	14	9	Sample Insurance	1945	2787.0	false	8
10173	2543	2	2	Sample Product	1901-02-01	7	11	Sample Insurance	1347	3715.0	false	9
10174	2543	4	0	Sample Product	1901-02-01	1	17	Sample Insurance	83	3748.0	false	4
10175	2543	0	3	Sample Product	1901-02-01	10	10	Sample Insurance	1799	2291.0	true	4
10176	2544	4	1	Sample Product	1901-02-01	8	10	Sample Insurance	587	1350.0	true	9
10177	2544	3	3	Sample Product	1901-02-01	6	19	Sample Insurance	1971	1061.0	false	4
10178	2544	1	3	Sample Product	1901-02-01	5	3	Sample Insurance	3	283.0	true	3
10179	2544	0	2	Sample Product	1901-02-01	8	5	Sample Insurance	1498	1818.0	true	9
10180	2545	0	3	Sample Product	1901-02-01	18	13	Sample Insurance	882	3041.0	true	2
10181	2545	4	0	Sample Product	1901-02-01	12	1	Sample Insurance	1698	4013.0	true	8
10182	2545	4	2	Sample Product	1901-02-01	16	5	Sample Insurance	1246	1356.0	true	9
10183	2545	1	3	Sample Product	1901-02-01	4	10	Sample Insurance	1386	2455.0	false	10
10184	2546	1	1	Sample Product	1901-02-01	5	15	Sample Insurance	1001	782.0	true	7
10185	2546	2	2	Sample Product	1901-02-01	19	9	Sample Insurance	131	4395.0	true	10
10186	2546	0	2	Sample Product	1901-02-01	6	10	Sample Insurance	289	913.0	true	7
10187	2546	2	2	Sample Product	1901-02-01	3	4	Sample Insurance	1960	3512.0	true	8
10188	2547	2	1	Sample Product	1901-02-01	13	3	Sample Insurance	796	3754.0	true	5
10189	2547	1	3	Sample Product	1901-02-01	9	9	Sample Insurance	512	3289.0	true	7
10190	2547	2	0	Sample Product	1901-02-01	18	6	Sample Insurance	994	2733.0	false	1
10191	2547	1	2	Sample Product	1901-02-01	15	19	Sample Insurance	625	2285.0	false	4
10192	2548	2	0	Sample Product	1901-02-01	17	19	Sample Insurance	335	4858.0	false	0
10193	2548	0	1	Sample Product	1901-02-01	16	9	Sample Insurance	1384	3805.0	false	4
10194	2548	2	0	Sample Product	1901-02-01	18	12	Sample Insurance	1389	3517.0	true	4
10195	2548	3	0	Sample Product	1901-02-01	18	11	Sample Insurance	1601	2459.0	false	2
10196	2549	1	1	Sample Product	1901-02-01	18	7	Sample Insurance	930	4430.0	true	1
10197	2549	1	1	Sample Product	1901-02-01	10	19	Sample Insurance	748	118.0	false	3
10198	2549	2	0	Sample Product	1901-02-01	13	20	Sample Insurance	956	2231.0	true	1
10199	2549	3	1	Sample Product	1901-02-01	10	7	Sample Insurance	334	3765.0	true	10
10200	2550	3	0	Sample Product	1901-02-01	5	6	Sample Insurance	674	211.0	true	0
10201	2550	2	1	Sample Product	1901-02-01	12	13	Sample Insurance	723	2741.0	true	2
10202	2550	4	0	Sample Product	1901-02-01	15	17	Sample Insurance	410	693.0	true	9
10203	2550	3	2	Sample Product	1901-02-01	17	4	Sample Insurance	403	2882.0	true	1
10204	2551	2	2	Sample Product	1901-02-01	19	3	Sample Insurance	476	3559.0	false	0
10205	2551	2	0	Sample Product	1901-02-01	7	1	Sample Insurance	700	55.0	true	4
10206	2551	0	2	Sample Product	1901-02-01	7	19	Sample Insurance	1981	418.0	false	8
10207	2551	4	1	Sample Product	1901-02-01	17	7	Sample Insurance	930	588.0	false	7
10208	2552	4	1	Sample Product	1901-02-01	2	19	Sample Insurance	587	1918.0	false	9
10209	2552	1	2	Sample Product	1901-02-01	6	15	Sample Insurance	1006	1088.0	false	9
10210	2552	2	0	Sample Product	1901-02-01	13	18	Sample Insurance	203	706.0	true	2
10211	2552	4	1	Sample Product	1901-02-01	2	17	Sample Insurance	483	164.0	false	6
10212	2553	0	3	Sample Product	1901-02-01	14	16	Sample Insurance	1640	2530.0	true	6
10213	2553	2	2	Sample Product	1901-02-01	13	17	Sample Insurance	1056	4539.0	false	9
10214	2553	1	1	Sample Product	1901-02-01	1	13	Sample Insurance	1193	2985.0	false	4
10215	2553	3	1	Sample Product	1901-02-01	7	2	Sample Insurance	1492	2052.0	true	2
10216	2554	1	1	Sample Product	1901-02-01	9	7	Sample Insurance	182	2405.0	true	9
10217	2554	3	0	Sample Product	1901-02-01	17	13	Sample Insurance	18	4064.0	false	4
10218	2554	1	0	Sample Product	1901-02-01	3	1	Sample Insurance	434	1399.0	false	2
10219	2554	3	1	Sample Product	1901-02-01	2	8	Sample Insurance	1149	4752.0	true	2
10220	2555	4	2	Sample Product	1901-02-01	6	14	Sample Insurance	705	4532.0	false	2
10221	2555	4	3	Sample Product	1901-02-01	5	9	Sample Insurance	1963	4798.0	true	3
10222	2555	4	1	Sample Product	1901-02-01	20	18	Sample Insurance	1059	4651.0	false	5
10223	2555	1	1	Sample Product	1901-02-01	12	8	Sample Insurance	822	1978.0	true	5
10224	2556	1	1	Sample Product	1901-02-01	14	8	Sample Insurance	179	351.0	true	9
10225	2556	2	3	Sample Product	1901-02-01	7	18	Sample Insurance	1533	1135.0	false	4
10226	2556	1	1	Sample Product	1901-02-01	18	6	Sample Insurance	635	4094.0	true	8
10227	2556	3	0	Sample Product	1901-02-01	3	20	Sample Insurance	1962	1061.0	true	0
10228	2557	1	2	Sample Product	1901-02-01	11	3	Sample Insurance	1089	3463.0	true	3
10229	2557	2	0	Sample Product	1901-02-01	0	2	Sample Insurance	89	757.0	true	9
10230	2557	0	2	Sample Product	1901-02-01	5	19	Sample Insurance	447	3070.0	true	2
10231	2557	2	0	Sample Product	1901-02-01	8	3	Sample Insurance	509	2604.0	true	7
10232	2558	2	2	Sample Product	1901-02-01	19	17	Sample Insurance	963	4600.0	true	6
10233	2558	1	2	Sample Product	1901-02-01	0	14	Sample Insurance	377	4913.0	true	3
10234	2558	3	1	Sample Product	1901-02-01	11	18	Sample Insurance	1278	2503.0	true	1
10235	2558	1	2	Sample Product	1901-02-01	19	10	Sample Insurance	1802	1383.0	false	5
10236	2559	3	1	Sample Product	1901-02-01	15	1	Sample Insurance	411	2836.0	true	8
10237	2559	2	2	Sample Product	1901-02-01	19	10	Sample Insurance	1683	4945.0	true	0
10238	2559	4	1	Sample Product	1901-02-01	20	14	Sample Insurance	1694	2738.0	false	1
10239	2559	3	1	Sample Product	1901-02-01	12	10	Sample Insurance	1989	3502.0	true	7
10240	2560	3	0	Sample Product	1901-02-01	16	10	Sample Insurance	1653	3060.0	false	6
10241	2560	3	1	Sample Product	1901-02-01	5	12	Sample Insurance	1491	68.0	true	9
10242	2560	1	2	Sample Product	1901-02-01	16	7	Sample Insurance	829	1633.0	true	1
10243	2560	1	3	Sample Product	1901-02-01	4	14	Sample Insurance	1931	4795.0	true	1
10244	2561	1	2	Sample Product	1901-02-01	15	19	Sample Insurance	1554	4684.0	false	1
10245	2561	1	2	Sample Product	1901-02-01	8	2	Sample Insurance	1642	1398.0	true	5
10246	2561	3	0	Sample Product	1901-02-01	9	3	Sample Insurance	1664	3897.0	false	4
10247	2561	1	3	Sample Product	1901-02-01	6	5	Sample Insurance	1612	478.0	false	3
10248	2562	4	0	Sample Product	1901-02-01	5	9	Sample Insurance	1160	1615.0	true	10
10249	2562	1	1	Sample Product	1901-02-01	13	8	Sample Insurance	992	2231.0	true	6
10250	2562	1	1	Sample Product	1901-02-01	10	0	Sample Insurance	815	1688.0	false	6
10251	2562	4	1	Sample Product	1901-02-01	17	12	Sample Insurance	1050	1058.0	true	9
10252	2563	1	3	Sample Product	1901-02-01	20	9	Sample Insurance	1726	3468.0	false	10
10253	2563	2	0	Sample Product	1901-02-01	15	8	Sample Insurance	570	4569.0	true	6
10254	2563	3	1	Sample Product	1901-02-01	1	14	Sample Insurance	812	1444.0	true	5
10255	2563	3	0	Sample Product	1901-02-01	19	17	Sample Insurance	1700	4480.0	false	6
10256	2564	0	2	Sample Product	1901-02-01	4	12	Sample Insurance	1254	3030.0	false	4
10257	2564	0	3	Sample Product	1901-02-01	1	11	Sample Insurance	1237	1902.0	false	3
10258	2564	2	3	Sample Product	1901-02-01	9	1	Sample Insurance	885	1983.0	true	6
10259	2564	3	1	Sample Product	1901-02-01	3	14	Sample Insurance	367	4533.0	false	0
10260	2565	1	1	Sample Product	1901-02-01	10	7	Sample Insurance	1522	4980.0	false	1
10261	2565	2	3	Sample Product	1901-02-01	16	5	Sample Insurance	1843	3233.0	false	7
10262	2565	1	0	Sample Product	1901-02-01	3	5	Sample Insurance	245	3835.0	true	1
10263	2565	1	1	Sample Product	1901-02-01	1	3	Sample Insurance	1611	504.0	false	9
10264	2566	2	1	Sample Product	1901-02-01	18	11	Sample Insurance	1621	854.0	false	5
10265	2566	3	2	Sample Product	1901-02-01	12	11	Sample Insurance	1885	3357.0	false	3
10266	2566	1	3	Sample Product	1901-02-01	15	18	Sample Insurance	1872	4842.0	false	5
10267	2566	0	1	Sample Product	1901-02-01	12	6	Sample Insurance	657	3079.0	true	5
10268	2567	1	0	Sample Product	1901-02-01	0	3	Sample Insurance	1987	256.0	false	0
10269	2567	2	2	Sample Product	1901-02-01	9	1	Sample Insurance	667	4391.0	true	3
10270	2567	1	1	Sample Product	1901-02-01	9	13	Sample Insurance	789	1992.0	true	5
10271	2567	2	1	Sample Product	1901-02-01	10	5	Sample Insurance	803	1500.0	false	8
10272	2568	2	1	Sample Product	1901-02-01	10	6	Sample Insurance	932	3330.0	false	9
10273	2568	0	2	Sample Product	1901-02-01	13	2	Sample Insurance	958	3550.0	true	9
10274	2568	0	1	Sample Product	1901-02-01	13	12	Sample Insurance	857	4512.0	true	5
10275	2568	2	2	Sample Product	1901-02-01	20	13	Sample Insurance	1326	1964.0	false	9
10276	2569	2	2	Sample Product	1901-02-01	19	0	Sample Insurance	1681	4472.0	false	8
10277	2569	1	2	Sample Product	1901-02-01	2	3	Sample Insurance	1147	2179.0	true	5
10278	2569	0	0	Sample Product	1901-02-01	16	16	Sample Insurance	46	3209.0	false	9
10279	2569	1	2	Sample Product	1901-02-01	11	19	Sample Insurance	1893	2280.0	false	5
10280	2570	4	0	Sample Product	1901-02-01	15	6	Sample Insurance	1901	2300.0	false	10
10281	2570	2	1	Sample Product	1901-02-01	19	8	Sample Insurance	1906	1026.0	false	3
10282	2570	4	0	Sample Product	1901-02-01	11	19	Sample Insurance	230	1062.0	false	10
10283	2570	1	2	Sample Product	1901-02-01	8	10	Sample Insurance	1470	2769.0	false	5
10284	2571	2	2	Sample Product	1901-02-01	8	7	Sample Insurance	1737	862.0	false	9
10285	2571	1	2	Sample Product	1901-02-01	8	18	Sample Insurance	1344	1774.0	true	9
10286	2571	2	2	Sample Product	1901-02-01	4	4	Sample Insurance	1460	61.0	true	8
10287	2571	0	1	Sample Product	1901-02-01	14	3	Sample Insurance	1726	3421.0	true	7
10288	2572	0	1	Sample Product	1901-02-01	1	13	Sample Insurance	345	2111.0	true	7
10289	2572	2	2	Sample Product	1901-02-01	12	9	Sample Insurance	668	4819.0	true	6
10290	2572	3	0	Sample Product	1901-02-01	3	15	Sample Insurance	755	4297.0	false	5
10291	2572	4	3	Sample Product	1901-02-01	8	1	Sample Insurance	943	2296.0	true	5
10292	2573	1	3	Sample Product	1901-02-01	5	0	Sample Insurance	926	4615.0	true	8
10293	2573	2	3	Sample Product	1901-02-01	7	5	Sample Insurance	341	3298.0	false	5
10294	2573	3	0	Sample Product	1901-02-01	19	0	Sample Insurance	1378	4305.0	false	9
10295	2573	3	1	Sample Product	1901-02-01	20	18	Sample Insurance	428	176.0	false	8
10296	2574	4	2	Sample Product	1901-02-01	15	11	Sample Insurance	256	3522.0	false	10
10297	2574	1	2	Sample Product	1901-02-01	2	8	Sample Insurance	737	3367.0	false	9
10298	2574	2	1	Sample Product	1901-02-01	7	7	Sample Insurance	628	2655.0	false	2
10299	2574	2	0	Sample Product	1901-02-01	18	13	Sample Insurance	1414	1472.0	true	4
10300	2575	1	0	Sample Product	1901-02-01	2	8	Sample Insurance	722	1783.0	true	3
10301	2575	2	2	Sample Product	1901-02-01	8	18	Sample Insurance	1303	728.0	true	3
10302	2575	1	3	Sample Product	1901-02-01	13	7	Sample Insurance	113	790.0	true	9
10303	2575	4	2	Sample Product	1901-02-01	14	16	Sample Insurance	477	1375.0	true	10
10304	2576	3	0	Sample Product	1901-02-01	17	13	Sample Insurance	853	2609.0	false	2
10305	2576	1	3	Sample Product	1901-02-01	8	14	Sample Insurance	216	3411.0	true	9
10306	2576	4	3	Sample Product	1901-02-01	9	13	Sample Insurance	544	2121.0	true	2
10307	2576	1	1	Sample Product	1901-02-01	4	10	Sample Insurance	1434	4258.0	true	3
10308	2577	2	0	Sample Product	1901-02-01	9	20	Sample Insurance	358	3193.0	false	3
10309	2577	3	1	Sample Product	1901-02-01	9	7	Sample Insurance	542	799.0	true	3
10310	2577	2	1	Sample Product	1901-02-01	5	13	Sample Insurance	1007	1364.0	false	5
10311	2577	2	1	Sample Product	1901-02-01	15	6	Sample Insurance	1762	3333.0	false	6
10312	2578	0	2	Sample Product	1901-02-01	4	1	Sample Insurance	1652	4672.0	false	4
10313	2578	0	3	Sample Product	1901-02-01	15	8	Sample Insurance	890	3907.0	false	0
10314	2578	2	2	Sample Product	1901-02-01	20	7	Sample Insurance	757	132.0	true	8
10315	2578	2	3	Sample Product	1901-02-01	2	12	Sample Insurance	1496	1552.0	false	10
10316	2579	4	1	Sample Product	1901-02-01	11	9	Sample Insurance	1895	3346.0	true	8
10317	2579	1	2	Sample Product	1901-02-01	18	11	Sample Insurance	576	1911.0	false	0
10318	2579	4	3	Sample Product	1901-02-01	0	0	Sample Insurance	1492	3776.0	true	5
10319	2579	2	2	Sample Product	1901-02-01	6	20	Sample Insurance	645	3760.0	false	7
10320	2580	0	0	Sample Product	1901-02-01	11	16	Sample Insurance	1523	3142.0	true	2
10321	2580	1	1	Sample Product	1901-02-01	2	12	Sample Insurance	1278	4926.0	true	9
10322	2580	1	2	Sample Product	1901-02-01	19	12	Sample Insurance	144	4478.0	true	7
10323	2580	2	1	Sample Product	1901-02-01	17	9	Sample Insurance	1096	98.0	true	5
10324	2581	4	1	Sample Product	1901-02-01	12	2	Sample Insurance	1281	4328.0	true	5
10325	2581	3	3	Sample Product	1901-02-01	10	0	Sample Insurance	1196	3035.0	true	4
10326	2581	4	0	Sample Product	1901-02-01	10	5	Sample Insurance	155	587.0	false	4
10327	2581	3	2	Sample Product	1901-02-01	5	16	Sample Insurance	1025	661.0	true	8
10328	2582	2	1	Sample Product	1901-02-01	11	3	Sample Insurance	1756	3484.0	false	7
10329	2582	0	3	Sample Product	1901-02-01	15	11	Sample Insurance	1706	1566.0	true	1
10330	2582	3	0	Sample Product	1901-02-01	13	18	Sample Insurance	1265	2215.0	false	2
10331	2582	2	2	Sample Product	1901-02-01	7	14	Sample Insurance	1801	1393.0	false	1
10332	2583	3	0	Sample Product	1901-02-01	14	17	Sample Insurance	1414	4713.0	true	7
10333	2583	1	2	Sample Product	1901-02-01	15	1	Sample Insurance	524	2622.0	true	6
10334	2583	1	2	Sample Product	1901-02-01	17	7	Sample Insurance	1796	3073.0	false	8
10335	2583	0	1	Sample Product	1901-02-01	17	7	Sample Insurance	1399	1248.0	false	6
10336	2584	3	2	Sample Product	1901-02-01	13	15	Sample Insurance	1125	2109.0	true	3
10337	2584	2	3	Sample Product	1901-02-01	14	18	Sample Insurance	1361	2856.0	false	3
10338	2584	2	2	Sample Product	1901-02-01	17	10	Sample Insurance	1430	3566.0	false	8
10339	2584	1	2	Sample Product	1901-02-01	19	5	Sample Insurance	305	588.0	true	9
10340	2585	2	1	Sample Product	1901-02-01	16	18	Sample Insurance	1205	3472.0	false	9
10341	2585	3	2	Sample Product	1901-02-01	11	2	Sample Insurance	80	2505.0	true	9
10342	2585	3	0	Sample Product	1901-02-01	10	16	Sample Insurance	497	133.0	false	0
10343	2585	1	1	Sample Product	1901-02-01	2	4	Sample Insurance	1925	841.0	false	0
10344	2586	1	3	Sample Product	1901-02-01	8	1	Sample Insurance	943	275.0	true	0
10345	2586	3	2	Sample Product	1901-02-01	8	4	Sample Insurance	1357	661.0	false	5
10346	2586	2	1	Sample Product	1901-02-01	16	17	Sample Insurance	1755	833.0	true	2
10347	2586	4	2	Sample Product	1901-02-01	11	13	Sample Insurance	1496	401.0	true	9
10348	2587	4	1	Sample Product	1901-02-01	18	15	Sample Insurance	640	3878.0	false	10
10349	2587	4	0	Sample Product	1901-02-01	9	1	Sample Insurance	1839	1808.0	true	3
10350	2587	1	2	Sample Product	1901-02-01	9	13	Sample Insurance	678	2193.0	false	2
10351	2587	2	3	Sample Product	1901-02-01	9	3	Sample Insurance	1487	1780.0	false	8
10352	2588	1	1	Sample Product	1901-02-01	6	8	Sample Insurance	135	2995.0	false	1
10353	2588	3	1	Sample Product	1901-02-01	19	0	Sample Insurance	1800	3591.0	true	4
10354	2588	2	2	Sample Product	1901-02-01	5	12	Sample Insurance	232	2296.0	false	8
10355	2588	3	1	Sample Product	1901-02-01	16	5	Sample Insurance	1516	17.0	true	2
10356	2589	1	2	Sample Product	1901-02-01	19	12	Sample Insurance	1845	2411.0	true	5
10357	2589	3	2	Sample Product	1901-02-01	12	8	Sample Insurance	1301	853.0	false	1
10358	2589	3	1	Sample Product	1901-02-01	3	0	Sample Insurance	164	117.0	false	9
10359	2589	2	2	Sample Product	1901-02-01	2	10	Sample Insurance	752	2326.0	false	1
10360	2590	1	2	Sample Product	1901-02-01	14	12	Sample Insurance	292	2945.0	false	10
10361	2590	2	1	Sample Product	1901-02-01	2	4	Sample Insurance	846	905.0	true	7
10362	2590	3	1	Sample Product	1901-02-01	7	0	Sample Insurance	784	1124.0	true	7
10363	2590	1	1	Sample Product	1901-02-01	18	12	Sample Insurance	826	4000.0	false	7
10364	2591	2	3	Sample Product	1901-02-01	20	9	Sample Insurance	143	2668.0	false	6
10365	2591	2	1	Sample Product	1901-02-01	18	15	Sample Insurance	544	62.0	false	3
10366	2591	4	3	Sample Product	1901-02-01	13	5	Sample Insurance	1247	4108.0	false	9
10367	2591	2	2	Sample Product	1901-02-01	17	6	Sample Insurance	1238	569.0	true	8
10368	2592	3	3	Sample Product	1901-02-01	5	18	Sample Insurance	736	4367.0	false	5
10369	2592	1	1	Sample Product	1901-02-01	6	5	Sample Insurance	1764	1417.0	true	2
10370	2592	1	3	Sample Product	1901-02-01	19	7	Sample Insurance	335	4281.0	false	1
10371	2592	1	1	Sample Product	1901-02-01	15	14	Sample Insurance	1266	1196.0	true	8
10372	2593	1	1	Sample Product	1901-02-01	0	15	Sample Insurance	1121	4264.0	true	2
10373	2593	3	2	Sample Product	1901-02-01	16	17	Sample Insurance	1295	3869.0	false	8
10374	2593	1	1	Sample Product	1901-02-01	9	5	Sample Insurance	1744	2615.0	false	1
10375	2593	1	0	Sample Product	1901-02-01	4	16	Sample Insurance	374	3337.0	false	7
10376	2594	1	1	Sample Product	1901-02-01	11	10	Sample Insurance	1586	1978.0	true	6
10377	2594	3	2	Sample Product	1901-02-01	13	11	Sample Insurance	3	2404.0	true	3
10378	2594	3	3	Sample Product	1901-02-01	9	0	Sample Insurance	1865	1432.0	false	8
10379	2594	1	2	Sample Product	1901-02-01	20	5	Sample Insurance	1119	3639.0	true	2
10380	2595	2	1	Sample Product	1901-02-01	5	5	Sample Insurance	1693	1743.0	true	2
10381	2595	1	2	Sample Product	1901-02-01	12	0	Sample Insurance	1989	4622.0	true	5
10382	2595	3	2	Sample Product	1901-02-01	17	14	Sample Insurance	67	1245.0	true	1
10383	2595	3	1	Sample Product	1901-02-01	7	9	Sample Insurance	561	97.0	false	7
10384	2596	1	0	Sample Product	1901-02-01	4	14	Sample Insurance	814	4874.0	true	1
10385	2596	1	1	Sample Product	1901-02-01	1	14	Sample Insurance	249	3513.0	false	0
10386	2596	1	1	Sample Product	1901-02-01	16	16	Sample Insurance	1480	3848.0	false	1
10387	2596	4	1	Sample Product	1901-02-01	19	17	Sample Insurance	171	457.0	true	8
10388	2597	3	0	Sample Product	1901-02-01	18	11	Sample Insurance	1159	3482.0	true	7
10389	2597	2	1	Sample Product	1901-02-01	6	7	Sample Insurance	830	1489.0	true	8
10390	2597	3	3	Sample Product	1901-02-01	11	9	Sample Insurance	278	1660.0	false	1
10391	2597	0	3	Sample Product	1901-02-01	8	9	Sample Insurance	239	1867.0	false	4
10392	2598	4	1	Sample Product	1901-02-01	3	3	Sample Insurance	1314	439.0	true	5
10393	2598	0	2	Sample Product	1901-02-01	2	14	Sample Insurance	1491	662.0	true	8
10394	2598	4	1	Sample Product	1901-02-01	12	7	Sample Insurance	1466	3312.0	false	6
10395	2598	3	3	Sample Product	1901-02-01	16	11	Sample Insurance	780	1782.0	false	2
10396	2599	2	3	Sample Product	1901-02-01	8	6	Sample Insurance	270	597.0	true	2
10397	2599	0	0	Sample Product	1901-02-01	12	3	Sample Insurance	857	4370.0	true	9
10398	2599	2	2	Sample Product	1901-02-01	1	13	Sample Insurance	1157	491.0	true	7
10399	2599	1	2	Sample Product	1901-02-01	1	18	Sample Insurance	945	117.0	false	10
10400	2600	1	1	Sample Product	1901-02-01	7	7	Sample Insurance	1960	3250.0	false	8
10401	2600	1	1	Sample Product	1901-02-01	5	5	Sample Insurance	82	4955.0	false	1
10402	2600	0	1	Sample Product	1901-02-01	5	5	Sample Insurance	1361	1027.0	false	6
10403	2600	1	1	Sample Product	1901-02-01	10	17	Sample Insurance	928	2651.0	false	9
10404	2601	2	1	Sample Product	1901-02-01	9	12	Sample Insurance	289	850.0	false	5
10405	2601	2	1	Sample Product	1901-02-01	3	20	Sample Insurance	1003	2794.0	false	9
10406	2601	1	3	Sample Product	1901-02-01	11	3	Sample Insurance	1263	3240.0	false	8
10407	2601	1	3	Sample Product	1901-02-01	18	1	Sample Insurance	377	679.0	false	8
10408	2602	2	0	Sample Product	1901-02-01	1	14	Sample Insurance	671	3979.0	false	9
10409	2602	3	1	Sample Product	1901-02-01	14	5	Sample Insurance	802	1578.0	false	1
10410	2602	0	1	Sample Product	1901-02-01	14	8	Sample Insurance	1009	1523.0	false	6
10411	2602	2	1	Sample Product	1901-02-01	16	2	Sample Insurance	1295	1917.0	true	6
10412	2603	2	1	Sample Product	1901-02-01	15	19	Sample Insurance	56	2556.0	true	9
10413	2603	2	2	Sample Product	1901-02-01	7	2	Sample Insurance	1161	4835.0	false	0
10414	2603	2	0	Sample Product	1901-02-01	18	16	Sample Insurance	1992	3190.0	false	8
10415	2603	0	2	Sample Product	1901-02-01	10	13	Sample Insurance	1458	2652.0	true	6
10416	2604	3	2	Sample Product	1901-02-01	14	18	Sample Insurance	1471	3309.0	false	3
10417	2604	1	2	Sample Product	1901-02-01	13	14	Sample Insurance	1920	3714.0	false	10
10418	2604	2	2	Sample Product	1901-02-01	15	7	Sample Insurance	1629	1560.0	false	4
10419	2604	3	2	Sample Product	1901-02-01	8	15	Sample Insurance	314	1151.0	true	6
10420	2605	1	2	Sample Product	1901-02-01	10	20	Sample Insurance	1047	3487.0	false	6
10421	2605	1	0	Sample Product	1901-02-01	12	16	Sample Insurance	1241	1011.0	true	3
10422	2605	0	2	Sample Product	1901-02-01	16	12	Sample Insurance	649	306.0	true	3
10423	2605	2	1	Sample Product	1901-02-01	3	5	Sample Insurance	1396	2307.0	true	7
10424	2606	1	1	Sample Product	1901-02-01	1	2	Sample Insurance	1555	830.0	false	6
